pool_name,query_jid,query_formula,candidate_jid,formula,reduced_formula,material_type,dataset_kind,chemical_system,composition_family,material_family,formula_family,prototype_family,structure_variant,family_confidence,same_formula_family,same_prototype_family,same_structure_variant,elements,element_overlap_count,element_overlap_fraction_query,same_chemical_system,same_composition_family,same_material_family,spacegroup_number,spacegroup_symbol,crystal_system_code,symmetry_match,symmetry_distance,formation_energy,formation_energy_peratom,energy_above_hull,known_synthesized,stability_label,selection_reason,selection_score,rank_in_pool,missing_fields
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-43158,Li2MnFe3O8,Li2MnFe3O8,bulk,dft_3d,Fe-Li-Mn-O,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Fe;Li;Mn;O,3,0.75,False,True,True,166,,5,False,158.0,-1.77311,-1.77311,0.0151,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,123,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-47626,Li2NbCo3O8,Li2NbCo3O8,bulk,dft_3d,Co-Li-Nb-O,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Co;Li;Nb;O,3,0.75,False,True,True,186,,6,False,178.0,-1.83985,-1.83985,0.019200000000000002,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,124,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-141027,MnCo3O8,MnCo3O8,bulk,dft_3d,Co-Mn-O,oxide,oxide,AB3C8,unknown,unknown,0.35,False,True,True,Co;Mn;O,3,0.75,False,True,True,186,,6,False,178.0,-1.20482,-1.20482,0.0548,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,125,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-142546,Li2FeCo3O8,Li2FeCo3O8,bulk,dft_3d,Co-Fe-Li-O,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Co;Fe;Li;O,3,0.75,False,True,True,166,,5,False,158.0,-1.5690300000000001,-1.5690300000000001,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,126,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-148378,LiFeCo3O8,LiFeCo3O8,bulk,dft_3d,Co-Fe-Li-O,oxide,oxide,ABC3D8,unknown,unknown,0.35,False,True,True,Co;Fe;Li;O,3,0.75,False,True,True,166,,5,False,158.0,-1.29149,-1.29149,0.0906,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,127,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-119318,Li2CoNi3O8,Li2CoNi3O8,bulk,dft_3d,Co-Li-Ni-O,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Co;Li;Ni;O,3,0.75,False,True,True,166,,5,False,158.0,-1.36342,-1.36342,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,128,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-121905,Li8CoO6,Li8CoO6,bulk,dft_3d,Co-Li-O,oxide,oxide,AB6C8,unknown,unknown,0.35,False,True,True,Co;Li;O,3,0.75,False,True,True,185,,6,False,177.0,-1.91232,-1.91232,0.0533,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,129,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-133681,LiCo5O7F,LiCo5O7F,bulk,dft_3d,Co-F-Li-O,oxide,oxide,ABC5D7,unknown,unknown,0.35,False,True,True,Co;F;Li;O,3,0.75,False,True,True,160,,5,False,152.0,-1.39266,-1.39266,0.0187,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,130,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-117078,LiMn5O7F,LiMn5O7F,bulk,dft_3d,F-Li-Mn-O,oxide,oxide,ABC5D7,unknown,unknown,0.35,False,True,True,F;Li;Mn;O,3,0.75,False,True,True,160,,5,False,152.0,-1.87666,-1.87666,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,131,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-48604,LiMn5O5F,LiMn5O5F,bulk,dft_3d,F-Li-Mn-O,oxide,oxide,ABC5D5,unknown,unknown,0.35,False,True,True,F;Li;Mn;O,3,0.75,False,True,True,156,,5,False,148.0,-1.41204,-1.41204,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,132,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-133622,LiMn4O8,LiMn4O8,bulk,dft_3d,Li-Mn-O,oxide,oxide,AB4C8,unknown,unknown,0.35,False,True,True,Li;Mn;O,3,0.75,False,True,True,166,,5,False,158.0,-1.87121,-1.87121,0.062,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,133,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-44438,Li2Co3SnO8,Li2Co3SnO8,bulk,dft_3d,Co-Li-O-Sn,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Co;Li;O;Sn,3,0.75,False,True,True,186,,6,False,178.0,-1.58871,-1.58871,0.027100000000000003,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,134,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-144434,Li5MnOF5,Li5MnOF5,bulk,dft_3d,F-Li-Mn-O,oxide,oxide,ABC5D5,unknown,unknown,0.35,False,True,True,F;Li;Mn;O,3,0.75,False,True,True,156,,5,False,148.0,-2.81138,-2.81138,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,135,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-145960,Li8MnO6,Li8MnO6,bulk,dft_3d,Li-Mn-O,oxide,oxide,AB6C8,unknown,unknown,0.35,False,True,True,Li;Mn;O,3,0.75,False,True,True,148,,5,False,140.0,-2.10714,-2.10714,0.019100000000000002,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,136,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-122194,Li3AlCo2O6,Li3Al(CoO3)2,bulk,dft_3d,Al-Co-Li-O,oxide,oxide,ABC3D3,unknown,unknown,0.35,False,True,True,Al;Co;Li;O,3,0.75,False,True,True,164,,5,False,156.0,-2.13223,-2.13223,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,137,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-52963,Ca3MnCoO6,Ca3MnCoO6,bulk,dft_3d,Ca-Co-Mn-O,oxide,oxide,ABC3D6,unknown,unknown,0.35,False,True,True,Ca;Co;Mn;O,3,0.75,False,True,True,167,,5,False,159.0,-2.5020700000000002,-2.5020700000000002,0.031900000000000005,True,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,138,
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-121723,Li2VCo3O8,Li2VCo3O8,bulk,dft_3d,Co-Li-O-V,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Co;Li;O;V,3,0.75,False,True,True,166,,5,False,158.0,-1.78261,-1.78261,0.0132,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,139,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-44681,LiMn3CrO8,LiMn3CrO8,bulk,dft_3d,Cr-Li-Mn-O,oxide,oxide,ABC3D8,unknown,unknown,0.35,False,True,True,Cr;Li;Mn;O,3,0.75,False,True,True,160,,5,False,152.0,-1.95146,-1.95146,0.0524,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,140,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-43010,Li3Mn4O8,Li3Mn4O8,bulk,dft_3d,Li-Mn-O,oxide,oxide,A3B4C8,unknown,unknown,0.35,False,True,True,Li;Mn;O,3,0.75,False,True,True,166,,5,False,158.0,-1.96412,-1.96412,0.07680000000000001,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,141,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-45861,Li3FeCo3O8,Li3FeCo3O8,bulk,dft_3d,Co-Fe-Li-O,oxide,oxide,AB3C3D8,unknown,unknown,0.35,False,True,True,Co;Fe;Li;O,3,0.75,False,True,True,166,,5,False,158.0,-1.58764,-1.58764,0.0707,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,142,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-46114,LiMnC2O6,LiMn(CO3)2,bulk,dft_3d,C-Li-Mn-O,oxide,oxide,ABCD3,unknown,unknown,0.35,False,True,True,C;Li;Mn;O,3,0.75,False,True,True,148,,5,False,140.0,-1.6492200000000001,-1.6492200000000001,0.0125,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,143,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-111896,Li2TiCo3O8,Li2TiCo3O8,bulk,dft_3d,Co-Li-O-Ti,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Co;Li;O;Ti,3,0.75,False,True,True,186,,6,False,178.0,-1.8947800000000001,-1.8947800000000001,0.035500000000000004,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,144,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-46150,LiCoC2O6,LiCo(CO3)2,bulk,dft_3d,C-Co-Li-O,oxide,oxide,ABCD3,unknown,unknown,0.35,False,True,True,C;Co;Li;O,3,0.75,False,True,True,148,,5,False,140.0,-1.5014100000000001,-1.5014100000000001,0.0131,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,145,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-48807,LiMn2OF3,LiMn2OF3,bulk,dft_3d,F-Li-Mn-O,oxide,oxide,ABC2D3,unknown,unknown,0.35,False,True,True,F;Li;Mn;O,3,0.75,False,True,True,164,,5,False,156.0,-2.25121,-2.25121,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,146,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-42305,LiCo4O8,Li(CoO2)4,bulk,dft_3d,Co-Li-O,oxide,oxide,ABC2,unknown,unknown,0.35,False,True,True,Co;Li;O,3,0.75,False,True,True,166,,5,False,158.0,-1.23751,-1.23751,0.0585,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,147,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-144038,Li4Mn3NbO8,Li4Mn3NbO8,bulk,dft_3d,Li-Mn-Nb-O,oxide,oxide,AB3C4D8,unknown,unknown,0.35,False,True,True,Li;Mn;Nb;O,3,0.75,False,True,True,166,,5,False,158.0,-2.1001,-2.1001,0.0834,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,148,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-112847,Li2Mn3CrO8,Li2Mn3CrO8,bulk,dft_3d,Cr-Li-Mn-O,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Cr;Li;Mn;O,3,0.75,False,True,True,166,,5,False,158.0,-2.09849,-2.09849,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,149,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-45931,Li3TiCo3O8,Li3TiCo3O8,bulk,dft_3d,Co-Li-O-Ti,oxide,oxide,AB3C3D8,unknown,unknown,0.35,False,True,True,Co;Li;O;Ti,3,0.75,False,True,True,166,,5,False,158.0,-1.91097,-1.91097,0.09920000000000001,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,150,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-144353,Li3Al2CoO6,Li3Al2CoO6,bulk,dft_3d,Al-Co-Li-O,oxide,oxide,AB2C3D6,unknown,unknown,0.35,False,True,True,Al;Co;Li;O,3,0.75,False,True,True,164,,5,False,156.0,-2.5669,-2.5669,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,151,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-11785,LiMnBO3,LiMnBO3,bulk,dft_3d,B-Li-Mn-O,oxide,oxide,ABCD3,unknown,unknown,0.35,False,True,True,B;Li;Mn;O,3,0.75,False,True,True,174,,6,False,166.0,-2.18069,-2.18069,0.0413,True,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,152,
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-141054,LiCoO2,LiCoO2,bulk,dft_3d,Co-Li-O,oxide,oxide,ABC2,unknown,unknown,0.35,False,True,True,Co;Li;O,3,0.75,False,True,True,227,,7,False,219.0,-1.6969,-1.6969,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,153,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-117063,Li2MnV3O8,Li2MnV3O8,bulk,dft_3d,Li-Mn-O-V,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Li;Mn;O;V,3,0.75,False,True,True,166,,5,False,158.0,-2.40741,-2.40741,0.009600000000000001,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,154,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-142664,Li3Co4O8,Li3(CoO2)4,bulk,dft_3d,Co-Li-O,oxide,oxide,AB2C3,unknown,unknown,0.35,False,True,True,Co;Li;O,3,0.75,False,True,True,166,,5,False,158.0,-1.5869,-1.5869,0.0145,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,155,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-142873,Li3MnFe3O8,Li3MnFe3O8,bulk,dft_3d,Fe-Li-Mn-O,oxide,oxide,AB3C3D8,unknown,unknown,0.35,False,True,True,Fe;Li;Mn;O,3,0.75,False,True,True,166,,5,False,158.0,-1.81055,-1.81055,0.0228,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,156,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-142877,Li3Co3OF7,Li3Co3OF7,bulk,dft_3d,Co-F-Li-O,oxide,oxide,AB3C3D7,unknown,unknown,0.35,False,True,True,Co;F;Li;O,3,0.75,False,True,True,160,,5,False,152.0,-2.23216,-2.23216,0.0478,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,157,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-44142,Li2MnSiO5,Li2MnSiO5,bulk,dft_3d,Li-Mn-O-Si,oxide,oxide,ABC2D5,unknown,unknown,0.35,False,True,True,Li;Mn;O;Si,3,0.75,False,True,True,129,,4,False,121.0,-2.35694,-2.35694,0.0656,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,158,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-100063,LiCoO2,LiCoO2,bulk,dft_3d,Co-Li-O,oxide,oxide,ABC2,unknown,unknown,0.35,False,True,True,Co;Li;O,3,0.75,False,True,True,186,,6,False,178.0,-1.65511,-1.65511,0.041800000000000004,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,159,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-145644,Li3TiCo3O8,Li3TiCo3O8,bulk,dft_3d,Co-Li-O-Ti,oxide,oxide,AB3C3D8,unknown,unknown,0.35,False,True,True,Co;Li;O;Ti,3,0.75,False,True,True,186,,6,False,178.0,-1.9556600000000002,-1.9556600000000002,0.0545,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,160,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-40656,Li4Co3NiO8,Li4Co3NiO8,bulk,dft_3d,Co-Li-Ni-O,oxide,oxide,AB3C4D8,unknown,unknown,0.35,False,True,True,Co;Li;Ni;O,3,0.75,False,True,True,166,,5,False,158.0,-1.61992,-1.61992,0.0258,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,161,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-48466,LiCo5O7F,LiCo5O7F,bulk,dft_3d,Co-F-Li-O,oxide,oxide,ABC5D7,unknown,unknown,0.35,False,True,True,Co;F;Li;O,3,0.75,False,True,True,160,,5,False,152.0,-1.39287,-1.39287,0.018500000000000003,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,162,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-132952,Li3Co4O8,Li3(CoO2)4,bulk,dft_3d,Co-Li-O,oxide,oxide,AB2C3,unknown,unknown,0.35,False,True,True,Co;Li;O,3,0.75,False,True,True,166,,5,False,158.0,-1.5705,-1.5705,0.0309,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,163,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-111929,Li4Co3CuO8,Li4Co3CuO8,bulk,dft_3d,Co-Cu-Li-O,oxide,oxide,AB3C4D8,unknown,unknown,0.35,False,True,True,Co;Cu;Li;O,3,0.75,False,True,True,166,,5,False,158.0,-1.5609,-1.5609,0.0592,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,164,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-148272,Li3Co2NiO6,Li3Co2NiO6,bulk,dft_3d,Co-Li-Ni-O,oxide,oxide,AB2C3D6,unknown,unknown,0.35,False,True,True,Co;Li;Ni;O,3,0.75,False,True,True,164,,5,False,156.0,-1.62013,-1.62013,0.0082,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,165,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-44701,Li3MnO3,Li3MnO3,bulk,dft_3d,Li-Mn-O,oxide,oxide,AB3C3,unknown,unknown,0.35,False,True,True,Li;Mn;O,3,0.75,False,True,True,136,,4,False,128.0,-2.02069,-2.02069,0.060500000000000005,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,166,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-146888,Li2Mn3SnO8,Li2Mn3SnO8,bulk,dft_3d,Li-Mn-O-Sn,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Li;Mn;O;Sn,3,0.75,False,True,True,166,,5,False,158.0,-1.94321,-1.94321,0.057,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,167,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-140417,LiMn8O16,LiMn8O16,bulk,dft_3d,Li-Mn-O,oxide,oxide,AB8C16,unknown,unknown,0.35,False,True,True,Li;Mn;O,3,0.75,False,True,True,115,,4,False,107.0,-1.8414300000000001,-1.8414300000000001,0.0302,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,168,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-113229,Li2Co3BiO8,Li2Co3BiO8,bulk,dft_3d,Bi-Co-Li-O,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Bi;Co;Li;O,3,0.75,False,True,True,166,,5,False,158.0,-1.45272,-1.45272,0.0434,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,169,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-44478,Li2Mn3SnO8,Li2Mn3SnO8,bulk,dft_3d,Li-Mn-O-Sn,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Li;Mn;O;Sn,3,0.75,False,True,True,186,,6,False,178.0,-1.95377,-1.95377,0.0465,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,170,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-44527,Li2Mn3VO8,Li2Mn3VO8,bulk,dft_3d,Li-Mn-O-V,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Li;Mn;O;V,3,0.75,False,True,True,166,,5,False,158.0,-2.14466,-2.14466,0.0238,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,171,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-117410,Li6MnO6,Li6MnO6,bulk,dft_3d,Li-Mn-O,oxide,oxide,AB6C6,unknown,unknown,0.35,False,True,True,Li;Mn;O,3,0.75,False,True,True,148,,5,False,140.0,-1.92409,-1.92409,0.0656,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,172,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-46863,Li3Cr3CoO8,Li3Cr3CoO8,bulk,dft_3d,Co-Cr-Li-O,oxide,oxide,AB3C3D8,unknown,unknown,0.35,False,True,True,Co;Cr;Li;O,3,0.75,False,True,True,166,,5,False,158.0,-2.04921,-2.04921,0.0281,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,173,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-43192,Li2Co3WO8,Li2Co3WO8,bulk,dft_3d,Co-Li-O-W,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Co;Li;O;W,3,0.75,False,True,True,186,,6,False,178.0,-1.74762,-1.74762,0.0408,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,174,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-116764,LiCo5O7F,LiCo5O7F,bulk,dft_3d,Co-F-Li-O,oxide,oxide,ABC5D7,unknown,unknown,0.35,False,True,True,Co;F;Li;O,3,0.75,False,True,True,160,,5,False,152.0,-1.40744,-1.40744,0.0039000000000000003,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,175,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-147161,Li3Mn3OF7,Li3Mn3OF7,bulk,dft_3d,F-Li-Mn-O,oxide,oxide,AB3C3D7,unknown,unknown,0.35,False,True,True,F;Li;Mn;O,3,0.75,False,True,True,160,,5,False,152.0,-2.5317,-2.5317,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,176,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-43001,Li2Ti3CoO8,Li2Ti3CoO8,bulk,dft_3d,Co-Li-O-Ti,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Co;Li;O;Ti,3,0.75,False,True,True,166,,5,False,158.0,-2.71851,-2.71851,0.056100000000000004,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,177,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-44686,Li2MnCrO4,Li2MnCrO4,bulk,dft_3d,Cr-Li-Mn-O,oxide,oxide,ABC2D4,unknown,unknown,0.35,False,True,True,Cr;Li;Mn;O,3,0.75,False,True,True,119,,4,False,111.0,-2.10252,-2.10252,0.0329,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,178,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-48822,LiMn2OF3,LiMn2OF3,bulk,dft_3d,F-Li-Mn-O,oxide,oxide,ABC2D3,unknown,unknown,0.35,False,True,True,F;Li;Mn;O,3,0.75,False,True,True,160,,5,False,152.0,-2.25291,-2.25291,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,179,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-119365,Li2Mn3FeO8,Li2Mn3FeO8,bulk,dft_3d,Fe-Li-Mn-O,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Fe;Li;Mn;O,3,0.75,False,True,True,166,,5,False,158.0,-1.96859,-1.96859,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,180,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-147132,Li2MnO2F,Li2MnO2F,bulk,dft_3d,F-Li-Mn-O,oxide,oxide,ABC2D2,unknown,unknown,0.35,False,True,True,F;Li;Mn;O,3,0.75,False,True,True,164,,5,False,156.0,-2.41352,-2.41352,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,181,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-42989,Li2MnV3O8,Li2MnV3O8,bulk,dft_3d,Li-Mn-O-V,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Li;Mn;O;V,3,0.75,False,True,True,166,,5,False,158.0,-2.38702,-2.38702,0.03,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,182,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-116860,Li3TiCo3O8,Li3TiCo3O8,bulk,dft_3d,Co-Li-O-Ti,oxide,oxide,AB3C3D8,unknown,unknown,0.35,False,True,True,Co;Li;O;Ti,3,0.75,False,True,True,166,,5,False,158.0,-1.9301700000000002,-1.9301700000000002,0.08,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,183,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-96563,Li2MgMn3O8,Li2MgMn3O8,bulk,dft_3d,Li-Mg-Mn-O,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Li;Mg;Mn;O,3,0.75,False,True,True,212,,7,False,204.0,-2.19866,-2.19866,0.0,True,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,184,
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-147432,LiCo2O4,Li(CoO2)2,bulk,dft_3d,Co-Li-O,oxide,oxide,ABC2,unknown,unknown,0.35,False,True,True,Co;Li;O,3,0.75,False,True,True,160,,5,False,152.0,-1.4031500000000001,-1.4031500000000001,0.0892,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,185,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-47637,LiCoPO4,LiCoPO4,bulk,dft_3d,Co-Li-O-P,oxide,oxide,ABCD4,unknown,unknown,0.35,False,True,True,Co;Li;O;P,3,0.75,False,True,True,148,,5,False,140.0,-1.91253,-1.91253,0.0771,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.875,186,known_synthesized
